mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_DT__class_weight,param_DT__criterion,param_DT__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.3978823184967041,0.013541960745273801,0.002658224105834961,0.0001515845451332689,,entropy,31,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 31}",0.6110384560561578,0.6137591328031244,0.6080882552983106,0.6293230616692814,0.6205795082120151,0.6165572852639379,0.007604707766713422,34,0.9785062297460341,0.9910204631288703,0.9803244341885871,0.9851848089558255,0.9768540847322866,0.9823780041503205,0.005143767544795827
0.4241971015930176,0.019021268237107425,0.0031898975372314452,0.0007896113447199127,,entropy,33,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 33}",0.6030734725187606,0.6155139006024551,0.6144604353516941,0.6348390178136892,0.6162867894195134,0.6168341725863516,0.010210270122158048,33,0.9853185479619075,0.9892210725857905,0.9847152818884304,0.9904492281608028,0.9838105646908966,0.9867029390575656,0.0026309248455902534
0.39121365547180176,0.010207660800631341,0.0025948047637939452,9.235519654747366e-05,,entropy,35,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 35}",0.6152282728646844,0.6182798136711676,0.6107740626879838,0.6307513610408296,0.6137967603777894,0.6177661137748446,0.006927680344349865,28,0.9903983540831959,0.9906993171650575,0.9885989836673866,0.9940814473530287,0.98863368875962,0.9904823582056578,0.00199861196561511
0.37092814445495603,0.008870917046633564,0.0024278640747070314,0.00014061703846707872,,entropy,37,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 37}",0.6094448297554812,0.6174077197691747,0.6102979628974677,0.6290124632345161,0.6147330899658044,0.6161789927803134,0.007046174070207281,38,0.9933402302169547,0.9985872380503885,0.9913562377720025,0.9971758696832526,0.9898976538917987,0.9940714459228793,0.003327383267756638
0.3708820343017578,0.005159601265773085,0.00249786376953125,0.00013825082409789856,,entropy,39,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 39}",0.6116176817975542,0.6245983380338741,0.6087034064562155,0.6323617874750992,0.6117965173128311,0.617815538763635,0.009113431604729324,27,0.996585825288439,0.9987049682128561,0.9932733584775504,0.9981337332447886,0.9921152741238302,0.995762631869493,0.002625140485348565
0.3706648349761963,0.007103487716458665,0.002516317367553711,0.0002504513536103359,,entropy,41,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 41}",0.6127515791456573,0.612908198891821,0.6132029273335692,0.6290608289275209,0.6176429355590418,0.6171130901650047,0.006245420156091523,31,0.9980494367156598,0.9988226983753237,0.9957979394221822,0.998116317400518,0.9930221174494899,0.9967617018726347,0.002128580773997043
0.3694875240325928,0.005073314628694696,0.0027328968048095704,0.00036427221237995044,,entropy,43,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 43}",0.6128212121532641,0.62446986666183,0.6107045370042893,0.6362408671968756,0.6130579841039552,0.6194588835585448,0.009678991153656804,26,0.9987558176904656,0.9988226983753237,0.9974113300081878,0.9984695078879209,0.9940145632712567,0.997494783446631,0.0018123217211017796
0.37056798934936525,0.0038086235014610425,0.002460289001464844,0.00014463017324762626,,entropy,45,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 45}",0.608659097445413,0.62446986666183,0.6107045370042894,0.634309262332496,0.6102818998804341,0.6176848650481244,0.01007378518678475,29,0.9987049682128559,0.9988226983753237,0.998335755463658,0.9988226983753237,0.9947033898305084,0.997877902051534,0.00159727744681574
0.3668637275695801,0.007512801280873326,0.002642822265625,0.00017313952618017611,,entropy,47,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 47}",0.6069262051295224,0.62446986666183,0.6079650739239388,0.6296170343970763,0.6134716231746805,0.6164896879316577,0.009047271373329785,35,0.9988226983753238,0.9988226983753237,0.9985872380503884,0.9988226983753237,0.9955273069679849,0.9981165280288689,0.0012978184234414822
0.3705292224884033,0.0059314153794865045,0.0024655342102050783,0.00011071183328428792,,entropy,49,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 49}",0.6069262051295224,0.62446986666183,0.605413027903982,0.6296170343970763,0.6179618952813627,0.6168771460543316,0.00950366725668548,32,0.9988226983753238,0.9988226983753237,0.9989404285377913,0.9988226983753237,0.995291902071563,0.9981400851470651,0.0014248213103990551
